date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2023-01-15,Androy,Ambovombe-Androy,Jafaro,-24.923359,45.440155,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,14000.0,3.2031
2023-01-15,Androy,Ambovombe-Androy,Jafaro,-24.923359,45.440155,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,3813.33,0.8725
2023-01-15,Androy,Ambovombe-Androy,Maroalopoty,-25.173022,46.254393,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2900.0,0.6635
2023-01-15,Androy,Ambovombe-Androy,Maroalopoty,-25.173022,46.254393,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2706.67,0.6193
2023-01-15,Androy,Ambovombe-Androy,Maroalopoty,-25.173022,46.254393,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,3500.0,0.8008
2023-01-15,Androy,Ambovombe-Androy,Maroalopoty,-25.173022,46.254393,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.288
2023-01-15,Androy,Ambovombe-Androy,Maroalopoty,-25.173022,46.254393,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,2506.67,0.5735
2023-01-15,Androy,Bekily,Ambatosola,-24.086502,45.334038,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1783.33,0.408
2023-01-15,Androy,Bekily,Ambatosola,-24.086502,45.334038,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2718.33,0.6219
2023-01-15,Androy,Bekily,Ambatosola,-24.086502,45.334038,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.288
2023-01-15,Androy,Bekily,Ambatosola,-24.086502,45.334038,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,3760.0,0.8603
2023-01-15,Androy,Bekily,Bekily,-24.22191048,45.319931,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1500.0,0.3432
2023-01-15,Androy,Bekily,Bekily,-24.22191048,45.319931,cereals and tubers,Maize,KG,aggregate,Retail,MGA,4000.0,0.9152
2023-01-15,Androy,Bekily,Bekily,-24.22191048,45.319931,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2625.0,0.6006
2023-01-15,Androy,Bekily,Bekily,-24.22191048,45.319931,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2800.0,0.6406
2023-01-15,Androy,Bekily,Bekily,-24.22191048,45.319931,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.288
2023-01-15,Androy,Bekily,Bekily,-24.22191048,45.319931,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4000.0,0.9152
2023-01-15,Androy,Bekily,Bekitro,-24.558521,45.3010159,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1500.0,0.3432
2023-01-15,Androy,Bekily,Bekitro,-24.558521,45.3010159,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2625.0,0.6006
2023-01-15,Androy,Bekily,Bekitro,-24.558521,45.3010159,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2975.0,0.6807
2023-01-15,Androy,Bekily,Bekitro,-24.558521,45.3010159,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.288
2023-01-15,Androy,Bekily,Bevitiky,-24.6139813,45.3834269,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1500.0,0.3432
2023-01-15,Androy,Bekily,Bevitiky,-24.6139813,45.3834269,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2625.0,0.6006
2023-01-15,Androy,Bekily,Bevitiky,-24.6139813,45.3834269,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.288
2023-01-15,Androy,Bekily,Mikaikarivo Ambatomainty,-24.158944,45.156897,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1500.0,0.3432
2023-01-15,Androy,Bekily,Mikaikarivo Ambatomainty,-24.158944,45.156897,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2625.0,0.6006
2023-01-15,Androy,Bekily,Mikaikarivo Ambatomainty,-24.158944,45.156897,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.288
2023-01-15,Androy,Bekily,Mikaikarivo Ambatomainty,-24.158944,45.156897,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,5200.0,1.1897
2023-01-15,Androy,Bekily,Tanandava,-24.2127947,45.4887056,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1733.33,0.3966
2023-01-15,Androy,Bekily,Tanandava,-24.2127947,45.4887056,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2718.33,0.6219
2023-01-15,Androy,Bekily,Tanandava,-24.2127947,45.4887056,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.288
2023-01-15,Androy,Bekily,Tanandava,-24.2127947,45.4887056,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4100.0,0.9381
2023-01-15,Androy,Tsihombe,Tsihombe,-25.317,45.483333,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2000.0,0.4576
2023-01-15,Androy,Tsihombe,Tsihombe,-25.317,45.483333,cereals and tubers,Maize,KG,aggregate,Retail,MGA,3200.0,0.7321
2023-01-15,Androy,Tsihombe,Tsihombe,-25.317,45.483333,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2712.5,0.6206
2023-01-15,Androy,Tsihombe,Tsihombe,-25.317,45.483333,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,3500.0,0.8008
2023-01-15,Androy,Tsihombe,Tsihombe,-25.317,45.483333,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,9000.0,2.0592
2023-01-15,Androy,Tsihombe,Tsihombe,-25.317,45.483333,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,3600.0,0.8237
2023-01-15,Anosy,Amboasary-Atsimo,Amboasary Sud,-25.041343688,46.3840446,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2800.0,0.6406
2023-01-15,Anosy,Amboasary-Atsimo,Amboasary Sud,-25.041343688,46.3840446,cereals and tubers,Maize,KG,aggregate,Retail,MGA,3820.0,0.874
2023-01-15,Anosy,Amboasary-Atsimo,Amboasary Sud,-25.041343688,46.3840446,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2660.0,0.6086
2023-01-15,Anosy,Amboasary-Atsimo,Amboasary Sud,-25.041343688,46.3840446,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,3010.0,0.6887
2023-01-15,Anosy,Amboasary-Atsimo,Amboasary Sud,-25.041343688,46.3840446,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,8200.0,1.8761
2023-01-15,Anosy,Amboasary-Atsimo,Amboasary Sud,-25.041343688,46.3840446,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,3080.0,0.7047
2023-01-15,Anosy,Amboasary-Atsimo,Ebelo,-24.4823086,46.02618497,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2660.0,0.6086
2023-01-15,Anosy,Amboasary-Atsimo,Ebelo,-24.4823086,46.02618497,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2800.0,0.6406
2023-01-15,Anosy,Amboasary-Atsimo,Ebelo,-24.4823086,46.02618497,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,3080.0,0.7047
2023-01-15,Anosy,Amboasary-Atsimo,Ebelo,-24.4823086,46.02618497,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,11400.0,2.6083
2023-01-15,Anosy,Amboasary-Atsimo,Ebelo,-24.4823086,46.02618497,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,3480.0,0.7962
2023-01-15,Anosy,Amboasary-Atsimo,Esira,-24.329999,46.70439,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2875.0,0.6578
2023-01-15,Anosy,Amboasary-Atsimo,Esira,-24.329999,46.70439,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,3185.0,0.7287
2023-01-15,Anosy,Amboasary-Atsimo,Esira,-24.329999,46.70439,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,3150.0,0.7207
2023-01-15,Anosy,Amboasary-Atsimo,Esira,-24.329999,46.70439,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,12800.0,2.9286
2023-01-15,Anosy,Amboasary-Atsimo,Esira,-24.329999,46.70439,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,3680.0,0.842
2023-01-15,Anosy,Amboasary-Atsimo,Ifotaka,-24.8015012,46.1380939,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2875.0,0.6578
2023-01-15,Anosy,Amboasary-Atsimo,Ifotaka,-24.8015012,46.1380939,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2747.5,0.6286
2023-01-15,Anosy,Amboasary-Atsimo,Ifotaka,-24.8015012,46.1380939,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2800.0,0.6406
2023-01-15,Anosy,Amboasary-Atsimo,Ifotaka,-24.8015012,46.1380939,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10400.0,2.3795
2023-01-15,Anosy,Amboasary-Atsimo,Ifotaka,-24.8015012,46.1380939,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4000.0,0.9152
2023-01-15,Anosy,Amboasary-Atsimo,Mahabo,-24.600136,46.25865,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2900.0,0.6635
2023-01-15,Anosy,Amboasary-Atsimo,Mahabo,-24.600136,46.25865,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,3080.0,0.7047
2023-01-15,Anosy,Amboasary-Atsimo,Mahabo,-24.600136,46.25865,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,3150.0,0.7207
2023-01-15,Anosy,Amboasary-Atsimo,Mahabo,-24.600136,46.25865,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,11400.0,2.6083
2023-01-15,Anosy,Amboasary-Atsimo,Mahabo,-24.600136,46.25865,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,3440.0,0.7871
2023-01-15,Anosy,Amboasary-Atsimo,Maromby,-24.356349,46.570461,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2390.0,0.5468
2023-01-15,Anosy,Amboasary-Atsimo,Maromby,-24.356349,46.570461,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,3115.0,0.7127
2023-01-15,Anosy,Amboasary-Atsimo,Maromby,-24.356349,46.570461,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,3150.0,0.7207
2023-01-15,Anosy,Amboasary-Atsimo,Maromby,-24.356349,46.570461,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,11200.0,2.5625
2023-01-15,Anosy,Amboasary-Atsimo,Maromby,-24.356349,46.570461,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,3720.0,0.8511
2023-01-15,Anosy,Betroka,Ambatomivary,-23.841794,45.571325,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2300.0,0.5262
2023-01-15,Anosy,Betroka,Ambatomivary,-23.841794,45.571325,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2636.67,0.6033
2023-01-15,Anosy,Betroka,Ambatomivary,-23.841794,45.571325,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,3045.0,0.6967
2023-01-15,Anosy,Betroka,Ambatomivary,-23.841794,45.571325,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10466.67,2.3947
2023-01-15,Anosy,Betroka,Ambatomivary,-23.841794,45.571325,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,5050.0,1.1554
2023-01-15,Anosy,Betroka,Analamary,-23.225927,45.844721,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,3000.0,0.6864
2023-01-15,Anosy,Betroka,Analamary,-23.225927,45.844721,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2636.67,0.6033
2023-01-15,Anosy,Betroka,Analamary,-23.225927,45.844721,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2975.0,0.6807
2023-01-15,Anosy,Betroka,Analamary,-23.225927,45.844721,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,9000.0,2.0592
2023-01-15,Anosy,Betroka,Analamary,-23.225927,45.844721,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4426.67,1.0128
2023-01-15,Anosy,Betroka,Bekorobo,-23.733945,45.772086,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2950.0,0.6749
2023-01-15,Anosy,Betroka,Bekorobo,-23.733945,45.772086,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2718.33,0.6219
2023-01-15,Anosy,Betroka,Bekorobo,-23.733945,45.772086,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2881.67,0.6593
2023-01-15,Anosy,Betroka,Bekorobo,-23.733945,45.772086,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10133.33,2.3185
2023-01-15,Anosy,Betroka,Bekorobo,-23.733945,45.772086,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4000.0,0.9152
2023-01-15,Anosy,Betroka,Ianabinda,-23.521092,45.938484,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2300.0,0.5262
2023-01-15,Anosy,Betroka,Ianabinda,-23.521092,45.938484,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2636.67,0.6033
2023-01-15,Anosy,Betroka,Ianabinda,-23.521092,45.938484,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2893.33,0.662
2023-01-15,Anosy,Betroka,Ianabinda,-23.521092,45.938484,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,9000.0,2.0592
2023-01-15,Anosy,Betroka,Ianabinda,-23.521092,45.938484,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4800.0,1.0982
2023-01-15,Anosy,Betroka,Mahabo Betroka,-23.663419,46.139839,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2530.0,0.5789
2023-01-15,Anosy,Betroka,Mahabo Betroka,-23.663419,46.139839,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2636.67,0.6033
2023-01-15,Anosy,Betroka,Mahabo Betroka,-23.663419,46.139839,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2800.0,0.6406
2023-01-15,Anosy,Betroka,Mahabo Betroka,-23.663419,46.139839,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.288
2023-01-15,Anosy,Betroka,Mahabo Betroka,-23.663419,46.139839,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4000.0,0.9152
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Amboropotsy,-24.8045855,44.798415,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2000.0,0.4576
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Amboropotsy,-24.8045855,44.798415,cereals and tubers,Maize,KG,aggregate,Retail,MGA,2413.33,0.5522
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Amboropotsy,-24.8045855,44.798415,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2531.67,0.5792
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Amboropotsy,-24.8045855,44.798415,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,3500.0,0.8008
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Amboropotsy,-24.8045855,44.798415,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10966.67,2.5091
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Amboropotsy,-24.8045855,44.798415,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4000.0,0.9152
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,-24.696,44.746,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1980.0,0.453
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,-24.696,44.746,cereals and tubers,Maize,KG,aggregate,Retail,MGA,2380.0,0.5445
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,-24.696,44.746,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2450.0,0.5605
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,-24.696,44.746,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,3255.0,0.7447
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,-24.696,44.746,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10050.0,2.2994
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,-24.696,44.746,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,3840.0,0.8786
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Anavoha,-23.996997,44.915258,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2000.0,0.4576
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Anavoha,-23.996997,44.915258,cereals and tubers,Maize,KG,aggregate,Retail,MGA,2413.33,0.5522
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Anavoha,-23.996997,44.915258,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2473.33,0.5659
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Anavoha,-23.996997,44.915258,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2846.67,0.6513
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Anavoha,-23.996997,44.915258,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10033.33,2.2956
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Anavoha,-23.996997,44.915258,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,3626.67,0.8298
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Androipano,-24.879216,44.051728,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2000.0,0.4576
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Androipano,-24.879216,44.051728,cereals and tubers,Maize,KG,aggregate,Retail,MGA,2560.0,0.5857
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Androipano,-24.879216,44.051728,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2765.0,0.6326
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Androipano,-24.879216,44.051728,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,3500.0,0.8008
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Androipano,-24.879216,44.051728,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.288
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Androipano,-24.879216,44.051728,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4480.0,1.025
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Ankilimivory,-24.47,44.97458,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2000.0,0.4576
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Ankilimivory,-24.47,44.97458,cereals and tubers,Maize,KG,aggregate,Retail,MGA,2586.67,0.5918
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Ankilimivory,-24.47,44.97458,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2858.33,0.654
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Ankilimivory,-24.47,44.97458,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,3500.0,0.8008
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Ankilimivory,-24.47,44.97458,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,11666.67,2.6693
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Ankilimivory,-24.47,44.97458,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4560.0,1.0433
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Beroy,-23.997459,44.668051,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2000.0,0.4576
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Beroy,-23.997459,44.668051,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2450.0,0.5605
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Beroy,-23.997459,44.668051,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,3313.33,0.7581
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Beroy,-23.997459,44.668051,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.288
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Beroy,-23.997459,44.668051,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4053.33,0.9274
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Ejeda,-24.35,44.516667,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2000.0,0.4576
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Ejeda,-24.35,44.516667,cereals and tubers,Maize,KG,aggregate,Retail,MGA,2400.0,0.5491
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Ejeda,-24.35,44.516667,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2450.0,0.5605
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Ejeda,-24.35,44.516667,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,3412.5,0.7808
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Ejeda,-24.35,44.516667,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.288
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Ejeda,-24.35,44.516667,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4400.0,1.0067
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Fotadrevo,-24.05,45.016667,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1650.0,0.3775
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Fotadrevo,-24.05,45.016667,cereals and tubers,Maize,KG,aggregate,Retail,MGA,2600.0,0.5949
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Fotadrevo,-24.05,45.016667,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2450.0,0.5605
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Fotadrevo,-24.05,45.016667,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2835.0,0.6486
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Fotadrevo,-24.05,45.016667,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.288
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Fotadrevo,-24.05,45.016667,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,3840.0,0.8786
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Gogogogo,-24.266553,44.805304,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2000.0,0.4576
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Gogogogo,-24.266553,44.805304,cereals and tubers,Maize,KG,aggregate,Retail,MGA,2400.0,0.5491
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Gogogogo,-24.266553,44.805304,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2450.0,0.5605
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Gogogogo,-24.266553,44.805304,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,3255.0,0.7447
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Gogogogo,-24.266553,44.805304,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.288
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Gogogogo,-24.266553,44.805304,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4480.0,1.025
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Itampolo,-24.682137,43.949884,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2000.0,0.4576
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Itampolo,-24.682137,43.949884,cereals and tubers,Maize,KG,aggregate,Retail,MGA,2400.0,0.5491
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Itampolo,-24.682137,43.949884,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2718.33,0.6219
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Itampolo,-24.682137,43.949884,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,3500.0,0.8008
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Itampolo,-24.682137,43.949884,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.288
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Itampolo,-24.682137,43.949884,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4373.33,1.0006
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Maniry,-24.500127,44.819708,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2000.0,0.4576
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Maniry,-24.500127,44.819708,cereals and tubers,Maize,KG,aggregate,Retail,MGA,2413.33,0.5522
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Maniry,-24.500127,44.819708,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2450.0,0.5605
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Maniry,-24.500127,44.819708,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,3346.87,0.7657
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Maniry,-24.500127,44.819708,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10033.33,2.2956
2023-01-15,Atsimo Andrefana,Ampanihy Ouest,Maniry,-24.500127,44.819708,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4000.0,0.9152
2023-01-15,Atsimo Andrefana,Betioky Atsimo,Ambatry,-23.8519417,44.4102422,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1750.0,0.4004
2023-01-15,Atsimo Andrefana,Betioky Atsimo,Ambatry,-23.8519417,44.4102422,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2275.0,0.5205
2023-01-15,Atsimo Andrefana,Betioky Atsimo,Ambatry,-23.8519417,44.4102422,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2450.0,0.5605
